Order ID,Order Date,Region,Category,Sub-Category,Quantity,Sales,Profit,Customer Segment,Latitude,Longitude
ORD-2025-11073,2024-05-03,West,Furniture,Chairs,1,722.56,110.32,Home Office,39.1256,-122.5814
ORD-2023-10174,2024-05-03,East,Technology,Smartphones,1,804.68,240.69,Corporate,39.7682,-73.8803
ORD-2024-10268,2024-05-04,East,Furniture,Tables,7,4374.65,1494.24,Consumer,41.8316,-73.3093
ORD-2023-10945,2024-05-05,East,Furniture,Furnishings,5,2227.2,740.47,Consumer,41.6325,-73.5296
ORD-2025-10449,2024-05-06,North,Furniture,Tables,5,3100.15,347.81,Corporate,42.4549,-86.5822
ORD-2023-10072,2024-05-07,North,Office Supplies,Fasteners,9,324.27,55.39,Consumer,41.1271,-87.6615
ORD-2025-11112,2024-05-07,South,Furniture,Furnishings,2,1257.68,257.17,Corporate,32.9126,-82.925
ORD-2024-10988,2024-05-08,Central,Furniture,Furnishings,3,377.13,128.4,Home Office,34.1089,-98.1787
ORD-2023-11107,2024-05-11,South,Furniture,Chairs,2,489.18,59.27,Consumer,34.3657,-83.1123
ORD-2023-10249,2024-05-11,Central,Furniture,Furnishings,8,5046.48,991.07,Home Office,31.8184,-96.5932
ORD-2023-10369,2024-05-11,North,Technology,Monitors,2,2630.34,646.48,Consumer,43.1246,-89.028
ORD-2023-10381,2024-05-13,Central,Furniture,Chairs,1,231.2,62.5,Corporate,33.369,-97.405
ORD-2024-10457,2024-05-14,South,Furniture,Bookcases,1,519.24,127.31,Corporate,35.0222,-82.9748
ORD-2025-10920,2024-05-16,North,Furniture,Furnishings,3,586.8,137.4,Home Office,43.2109,-87.7072
ORD-2024-10514,2024-05-16,North,Furniture,Chairs,9,2760.03,953.16,Home Office,42.9642,-86.5962
ORD-2023-10792,2024-05-17,Central,Furniture,Furnishings,9,3654.36,601.5,Home Office,32.234,-95.8103
ORD-2025-10104,2024-05-17,North,Office Supplies,Storage,6,34.5,7.29,Home Office,40.4891,-87.341
ORD-2024-10094,2024-05-17,South,Furniture,Bookcases,7,4367.3,593.04,Consumer,32.939,-85.5263
ORD-2023-10726,2024-05-18,North,Furniture,Chairs,9,5412.96,1620.28,Consumer,40.609,-87.0409
ORD-2025-10479,2024-05-19,East,Office Supplies,Fasteners,9,845.82,131.75,Consumer,40.2324,-73.3317
ORD-2024-11165,2024-05-20,East,Office Supplies,Fasteners,1,103.33,21.04,Consumer,39.4089,-74.5601
ORD-2023-10045,2024-05-23,South,Technology,Smartphones,7,10002.86,3199.92,Home Office,33.8675,-83.5158
ORD-2023-10204,2024-05-24,South,Office Supplies,Storage,1,21.66,2.19,Consumer,33.2053,-84.0103
ORD-2025-10458,2024-05-25,West,Technology,Accessories,7,7432.04,2402.62,Home Office,38.9328,-122.0718
ORD-2024-10022,2024-05-25,Central,Furniture,Tables,9,1571.04,180.32,Consumer,31.9756,-98.2238
ORD-2024-10544,2024-05-25,North,Technology,Laptops,7,2833.67,460.71,Consumer,42.9884,-89.066
ORD-2024-10283,2024-05-26,North,Furniture,Chairs,2,1367.46,299.58,Corporate,43.0022,-87.543
ORD-2023-10330,2024-05-27,East,Technology,Laptops,6,3555.84,982.85,Home Office,42.03,-73.1097
ORD-2024-10766,2024-05-27,East,Office Supplies,Binders,3,49.8,9.46,Consumer,42.2066,-74.4539
ORD-2025-10962,2024-05-28,South,Office Supplies,Art,5,748.7,261.33,Consumer,34.5506,-84.6822
ORD-2024-10364,2024-05-30,East,Technology,Printers,8,4561.44,1042.14,Home Office,40.6524,-73.6235
ORD-2025-10707,2024-05-30,East,Furniture,Furnishings,7,1447.53,451.8,Home Office,41.8338,-72.5537
ORD-2025-10812,2024-05-31,South,Office Supplies,Paper,2,122.54,36.64,Consumer,34.5538,-84.6347
ORD-2025-10245,2024-06-01,North,Office Supplies,Binders,1,109.56,15.99,Home Office,41.6422,-86.9171
ORD-2025-10548,2024-06-01,Central,Furniture,Chairs,5,1925.8,567.14,Consumer,31.993,-97.9656
ORD-2024-10076,2024-06-04,North,Technology,Printers,3,2641.11,730.94,Consumer,41.442,-88.2681
ORD-2024-11189,2024-06-04,South,Technology,Accessories,7,9875.18,3127.2,Corporate,33.1379,-85.1872
ORD-2024-10985,2024-06-04,North,Technology,Smartphones,5,6518.25,1398.58,Consumer,40.5044,-89.0762
ORD-2024-10358,2024-06-05,North,Office Supplies,Fasteners,9,1158.57,260.2,Corporate,43.3413,-87.8465
ORD-2025-10638,2024-06-07,North,Technology,Accessories,9,3479.49,840.75,Corporate,41.5311,-87.0909
ORD-2025-11058,2024-06-07,North,Furniture,Tables,1,311.45,87.35,Corporate,41.0329,-86.2799
ORD-2023-10123,2024-06-08,North,Office Supplies,Art,4,335.68,115.46,Corporate,42.7371,-88.8616
ORD-2023-10276,2024-06-08,East,Furniture,Chairs,8,3755.28,858.78,Consumer,40.4655,-72.8686
ORD-2023-10984,2024-06-09,Central,Technology,Accessories,7,4997.37,1263.11,Consumer,34.1109,-96.8948
ORD-2025-10668,2024-06-09,East,Technology,Printers,8,2094.8,413.01,Corporate,41.053,-75.0049
ORD-2025-10662,2024-06-09,West,Furniture,Bookcases,4,677.48,127.73,Home Office,39.2484,-123.2244
ORD-2023-10738,2024-06-15,North,Furniture,Furnishings,1,97.7,23.24,Consumer,43.2063,-87.1809
ORD-2024-10634,2024-06-17,East,Furniture,Bookcases,7,1415.05,405.28,Corporate,41.036,-73.9679
ORD-2023-10873,2024-06-20,South,Furniture,Furnishings,5,837.0,160.42,Consumer,32.941,-85.3584
ORD-2025-10686,2024-06-20,North,Technology,Smartphones,3,3567.21,697.71,Consumer,41.0396,-88.5705
ORD-2023-10273,2024-06-21,South,Furniture,Bookcases,2,184.34,40.81,Consumer,34.5878,-84.8376
ORD-2025-10509,2024-06-23,South,Furniture,Tables,1,774.09,254.64,Corporate,32.4225,-82.9807
ORD-2024-10121,2024-06-24,East,Office Supplies,Paper,7,309.61,50.22,Corporate,41.8642,-72.7227
ORD-2024-10601,2024-06-25,South,Technology,Printers,8,6085.28,1354.45,Consumer,35.2337,-85.3663
ORD-2023-10714,2024-06-26,North,Technology,Printers,5,1715.7,467.6,Consumer,41.5668,-86.8551
ORD-2023-11116,2024-06-29,East,Office Supplies,Binders,8,807.92,174.68,Consumer,41.3009,-75.0443
ORD-2025-10641,2024-06-29,Central,Office Supplies,Paper,2,266.82,27.35,Consumer,33.7242,-97.6237
ORD-2023-10612,2024-06-29,West,Office Supplies,Storage,5,40.35,8.26,Home Office,36.9464,-122.3085
ORD-2025-10239,2024-06-30,South,Office Supplies,Art,7,765.03,254.4,Consumer,34.0278,-84.1477
ORD-2023-10717,2024-07-01,South,Office Supplies,Fasteners,7,318.99,76.95,Home Office,32.5235,-83.2556
ORD-2024-10805,2024-07-03,North,Office Supplies,Binders,6,808.44,134.94,Consumer,41.1749,-88.7413
ORD-2023-10831,2024-07-03,North,Technology,Smartphones,3,617.22,189.42,Corporate,43.0443,-86.2628
ORD-2024-10355,2024-07-04,East,Technology,Printers,1,398.4,126.21,Corporate,41.7992,-73.0775
ORD-2025-10176,2024-07-04,West,Technology,Printers,5,3310.5,987.46,Home Office,38.2406,-122.2668
ORD-2025-10986,2024-07-05,West,Technology,Accessories,8,10935.6,3329.48,Corporate,36.5359,-122.694
ORD-2024-10799,2024-07-07,East,Office Supplies,Art,4,185.8,21.88,Corporate,40.3309,-74.7267
ORD-2023-10126,2024-07-10,East,Office Supplies,Labels,9,225.54,77.97,Corporate,41.3831,-74.0184
ORD-2023-10741,2024-07-12,West,Technology,Accessories,7,1312.29,367.84,Corporate,36.518,-123.2589
ORD-2025-10332,2024-07-13,Central,Office Supplies,Paper,7,680.47,198.33,Consumer,33.3265,-98.0686
ORD-2025-10902,2024-07-14,North,Office Supplies,Labels,6,388.38,129.56,Consumer,42.9317,-87.6444
ORD-2025-10227,2024-07-16,South,Furniture,Bookcases,3,1257.81,346.17,Consumer,33.6908,-84.1108
ORD-2025-10029,2024-07-16,Central,Technology,Laptops,3,4364.76,1036.48,Corporate,33.7507,-97.2536
ORD-2025-11157,2024-07-17,East,Furniture,Chairs,5,2848.0,904.93,Consumer,41.2468,-73.8088
ORD-2023-10141,2024-07-17,North,Technology,Accessories,2,404.42,115.67,Consumer,41.1792,-86.4939
ORD-2024-10115,2024-07-17,North,Furniture,Furnishings,3,1934.4,667.97,Home Office,42.7704,-87.1544
ORD-2025-10041,2024-07-18,West,Furniture,Bookcases,1,767.9,247.67,Corporate,38.8266,-121.3175
ORD-2023-10261,2024-07-19,North,Office Supplies,Paper,9,200.61,21.89,Corporate,42.5032,-86.6188
ORD-2023-10051,2024-07-19,North,Technology,Monitors,2,393.62,120.79,Corporate,42.4705,-87.0894
ORD-2024-10862,2024-07-20,North,Technology,Monitors,3,2548.74,757.23,Consumer,42.2339,-86.8717
ORD-2023-10435,2024-07-22,South,Office Supplies,Fasteners,3,57.21,6.64,Corporate,32.7248,-83.2454
ORD-2024-10262,2024-07-23,South,Furniture,Tables,4,1474.88,288.66,Corporate,34.8645,-85.8003
ORD-2024-10295,2024-07-23,East,Office Supplies,Storage,6,269.76,49.38,Home Office,41.6903,-75.1194
ORD-2025-10728,2024-07-27,South,Furniture,Chairs,3,906.78,223.69,Consumer,33.2544,-83.6575
ORD-2024-10775,2024-07-27,West,Furniture,Tables,1,56.37,16.36,Consumer,36.7572,-121.4655
ORD-2024-10292,2024-07-28,North,Technology,Accessories,6,5930.28,1513.98,Consumer,42.8745,-87.6074
ORD-2024-10871,2024-07-28,South,Technology,Monitors,1,667.0,222.04,Home Office,32.2682,-85.0269
ORD-2023-10786,2024-07-28,North,Technology,Printers,2,1425.4,263.59,Consumer,42.2289,-86.1862
ORD-2025-11136,2024-07-30,North,Furniture,Bookcases,6,3925.86,983.93,Consumer,42.2735,-88.3504
ORD-2024-10124,2024-07-31,West,Technology,Printers,9,3062.07,434.4,Consumer,38.1769,-122.2994
ORD-2023-10585,2024-07-31,North,Office Supplies,Labels,5,702.45,106.52,Corporate,42.7176,-88.8089
ORD-2024-10940,2024-08-01,North,Furniture,Chairs,2,1595.22,220.81,Corporate,42.6612,-87.506
ORD-2025-10797,2024-08-01,West,Furniture,Tables,8,4752.8,609.82,Consumer,39.1639,-122.8938
ORD-2023-11182,2024-08-02,North,Furniture,Bookcases,3,1192.62,297.99,Consumer,42.276,-86.3337
ORD-2023-10336,2024-08-03,South,Technology,Laptops,4,3546.84,453.94,Consumer,32.5565,-83.0763
ORD-2025-11145,2024-08-07,Central,Office Supplies,Binders,3,379.47,121.69,Corporate,33.3404,-98.0935
ORD-2023-10201,2024-08-09,North,Furniture,Tables,2,1426.72,340.27,Corporate,41.281,-87.0053
ORD-2025-11004,2024-08-10,South,Furniture,Tables,9,7020.45,1471.99,Corporate,32.4511,-84.1415
ORD-2025-10446,2024-08-10,South,Furniture,Tables,6,4074.78,1301.0,Consumer,33.2866,-84.0253
ORD-2023-10765,2024-08-10,East,Technology,Accessories,5,7489.95,795.46,Consumer,39.35,-72.8914
ORD-2025-10917,2024-08-12,South,Furniture,Tables,4,426.88,104.27,Corporate,35.1695,-82.9814
ORD-2024-10079,2024-08-15,West,Office Supplies,Fasteners,9,1193.04,133.98,Corporate,38.5239,-123.5291
ORD-2025-10977,2024-08-15,North,Technology,Printers,4,659.84,168.91,Home Office,42.6529,-89.056
ORD-2023-11089,2024-08-16,North,Technology,Laptops,3,699.39,79.42,Home Office,40.4445,-88.159
ORD-2025-10698,2024-08-17,Central,Furniture,Tables,7,1009.96,205.64,Corporate,32.7426,-95.9858
ORD-2023-10414,2024-08-18,East,Furniture,Tables,4,541.88,141.42,Home Office,41.2627,-74.1683
ORD-2024-10811,2024-08-20,East,Office Supplies,Binders,1,87.98,18.52,Home Office,40.0337,-72.5146
ORD-2023-10036,2024-08-23,South,Technology,Laptops,6,6734.04,1498.11,Consumer,33.5275,-84.5338
ORD-2023-10777,2024-08-23,East,Office Supplies,Paper,5,664.0,164.95,Home Office,39.7037,-73.1216
ORD-2025-10632,2024-08-26,West,Furniture,Bookcases,3,2385.54,342.85,Corporate,38.3559,-123.2571
ORD-2023-10852,2024-08-26,Central,Office Supplies,Fasteners,6,671.04,143.17,Consumer,31.5238,-96.2555
ORD-2024-10388,2024-08-27,North,Technology,Smartphones,1,968.33,228.72,Consumer,42.3416,-88.31
ORD-2023-10252,2024-08-29,East,Furniture,Furnishings,7,2987.46,543.63,Corporate,42.0654,-75.0528
ORD-2023-10165,2024-08-31,Central,Furniture,Chairs,1,665.94,157.27,Home Office,32.5737,-95.4662
ORD-2025-11010,2024-09-01,Central,Furniture,Furnishings,9,3379.86,1030.37,Consumer,32.5359,-96.3814
ORD-2023-10993,2024-09-01,Central,Office Supplies,Storage,8,689.44,152.78,Consumer,32.4695,-97.4744
ORD-2025-10302,2024-09-04,North,Technology,Smartphones,4,3921.68,1020.01,Consumer,43.33,-87.9018
ORD-2025-10101,2024-09-04,East,Technology,Accessories,6,6333.36,1158.4,Corporate,41.8951,-74.8161
ORD-2024-10700,2024-09-04,East,Technology,Laptops,8,1978.48,530.24,Home Office,39.8521,-75.4126
ORD-2023-11095,2024-09-06,West,Technology,Printers,8,7560.16,1707.88,Consumer,38.2299,-122.8138
ORD-2025-10782,2024-09-07,North,Office Supplies,Labels,8,1062.24,126.91,Home Office,42.9712,-87.7102
ORD-2023-10393,2024-09-08,Central,Office Supplies,Art,3,363.06,58.24,Corporate,34.1813,-97.7404
ORD-2025-11097,2024-09-11,North,Furniture,Tables,4,1719.04,589.42,Consumer,42.984,-86.8
ORD-2023-10696,2024-09-14,North,Office Supplies,Storage,9,354.96,122.37,Home Office,42.6909,-86.5955
ORD-2024-11033,2024-09-14,West,Office Supplies,Paper,2,238.9,25.75,Consumer,38.558,-122.0407
ORD-2025-10581,2024-09-15,West,Furniture,Tables,1,179.29,57.03,Corporate,36.6686,-123.8218
ORD-2025-10185,2024-09-15,East,Office Supplies,Storage,2,277.98,84.81,Consumer,41.9753,-73.656
ORD-2024-10706,2024-09-15,South,Technology,Printers,8,11496.24,3792.71,Consumer,34.6386,-84.4434
ORD-2025-10656,2024-09-16,North,Office Supplies,Fasteners,7,609.21,63.25,Consumer,40.73,-88.7542
ORD-2023-10264,2024-09-17,Central,Office Supplies,Paper,2,39.16,7.77,Consumer,33.3334,-97.0061
ORD-2023-10825,2024-09-18,North,Office Supplies,Labels,2,256.86,76.96,Corporate,40.9797,-87.655
ORD-2025-10200,2024-09-19,East,Technology,Smartphones,8,8804.56,1409.21,Corporate,39.4054,-73.7601
ORD-2024-10133,2024-09-19,Central,Office Supplies,Binders,2,226.44,40.28,Corporate,32.0837,-95.9043
ORD-2023-11083,2024-09-20,East,Technology,Smartphones,1,1379.34,264.94,Consumer,40.1439,-74.1403
ORD-2024-10979,2024-09-23,West,Technology,Accessories,5,4824.7,1411.19,Consumer,36.3098,-123.7021
ORD-2023-10132,2024-09-24,South,Technology,Laptops,7,8070.72,1841.89,Consumer,33.4265,-84.4482
ORD-2023-10441,2024-09-25,North,Furniture,Tables,6,1681.2,192.12,Consumer,42.1782,-88.2548
ORD-2025-10329,2024-09-25,North,Office Supplies,Labels,9,278.82,90.0,Corporate,42.463,-86.5494
ORD-2024-10454,2024-09-25,South,Furniture,Tables,6,1212.84,423.98,Corporate,34.5886,-85.7691
ORD-2025-10629,2024-09-25,North,Technology,Smartphones,3,2258.76,430.11,Corporate,41.8196,-88.815
ORD-2024-11018,2024-09-25,North,Office Supplies,Fasteners,6,731.1,87.59,Corporate,41.1042,-86.1698
ORD-2025-11184,2024-09-26,West,Furniture,Tables,1,146.47,30.97,Corporate,36.7024,-122.4227
ORD-2024-10319,2024-09-27,West,Office Supplies,Labels,2,260.26,57.29,Corporate,38.1294,-121.812
ORD-2025-10659,2024-09-30,North,Technology,Printers,5,1349.6,467.61,Corporate,42.057,-89.1005
ORD-2024-10217,2024-10-01,East,Furniture,Bookcases,8,4893.76,926.12,Consumer,40.1922,-73.9529
ORD-2023-10879,2024-10-01,South,Technology,Printers,1,1065.75,267.09,Corporate,32.5126,-84.8361
ORD-2025-10179,2024-10-02,West,Office Supplies,Paper,1,11.25,1.63,Consumer,36.3745,-123.6837
ORD-2025-10146,2024-10-03,North,Furniture,Furnishings,6,1835.58,387.39,Home Office,41.5689,-88.7317
ORD-2023-10102,2024-10-04,East,Office Supplies,Binders,1,102.06,16.11,Consumer,40.9154,-73.4376
ORD-2023-10636,2024-10-06,South,Furniture,Furnishings,4,1103.52,179.04,Home Office,34.6508,-85.2875
ORD-2025-10128,2024-10-07,Central,Technology,Laptops,9,8401.59,1712.13,Consumer,31.7791,-97.9833
ORD-2023-10723,2024-10-07,Central,Technology,Smartphones,3,2495.37,264.25,Consumer,33.186,-96.1776
ORD-2025-11007,2024-10-07,North,Furniture,Tables,1,381.8,42.58,Corporate,40.4729,-86.3212
ORD-2024-10031,2024-10-08,East,Office Supplies,Binders,5,95.3,13.8,Corporate,39.3687,-73.8821
ORD-2025-10077,2024-10-09,Central,Office Supplies,Labels,5,434.35,115.43,Corporate,33.4039,-95.6841
ORD-2024-10136,2024-10-10,West,Technology,Printers,5,6534.55,825.65,Consumer,38.4172,-121.5142
ORD-2023-10468,2024-10-14,South,Furniture,Bookcases,9,1573.92,437.64,Consumer,33.2674,-83.4435
ORD-2023-10285,2024-10-15,North,Furniture,Furnishings,4,2469.36,539.65,Corporate,40.6184,-86.4454
ORD-2023-10744,2024-10-15,North,Furniture,Bookcases,2,1377.96,260.64,Consumer,42.0209,-86.6779
ORD-2025-10494,2024-10-17,South,Technology,Printers,3,3653.94,463.16,Home Office,33.606,-83.9573
ORD-2024-10316,2024-10-17,North,Furniture,Furnishings,9,5835.15,1844.44,Corporate,41.9573,-86.935
ORD-2025-10320,2024-10-18,North,Technology,Printers,1,255.61,27.5,Consumer,40.623,-88.9487
ORD-2023-10444,2024-10-19,North,Furniture,Tables,8,6298.4,1407.66,Home Office,41.1194,-88.6512
ORD-2024-10238,2024-10-20,North,Furniture,Bookcases,8,4832.48,853.26,Corporate,42.9935,-88.4722
ORD-2023-10168,2024-10-21,East,Office Supplies,Paper,6,41.52,9.46,Corporate,42.1404,-74.4953
ORD-2023-11068,2024-10-22,North,Office Supplies,Paper,8,554.88,81.57,Consumer,40.9245,-86.7607
ORD-2024-10865,2024-10-22,North,Technology,Accessories,6,1037.4,107.07,Consumer,42.3542,-87.6352
ORD-2025-10704,2024-10-23,East,Furniture,Tables,7,3070.55,335.86,Consumer,40.8789,-73.3484
ORD-2023-10891,2024-10-23,East,Office Supplies,Art,3,236.85,50.96,Consumer,39.8982,-72.517
ORD-2025-10407,2024-10-24,West,Office Supplies,Labels,7,211.75,50.13,Corporate,39.1993,-121.9684
ORD-2025-10884,2024-10-25,West,Furniture,Chairs,9,1662.66,406.55,Corporate,36.8735,-121.8787
ORD-2025-11034,2024-10-25,North,Furniture,Chairs,1,277.46,52.9,Consumer,40.5947,-89.0378
ORD-2024-10139,2024-10-25,West,Technology,Accessories,1,1113.64,369.95,Consumer,37.0479,-122.5315
ORD-2023-10789,2024-10-26,North,Furniture,Tables,3,2072.4,595.3,Consumer,42.9829,-86.9483
ORD-2024-10667,2024-10-27,South,Technology,Accessories,3,4045.86,695.04,Corporate,34.4771,-84.6115
ORD-2024-10892,2024-10-27,East,Technology,Accessories,3,2303.61,711.18,Corporate,40.2506,-74.3929
ORD-2023-10990,2024-10-27,North,Furniture,Furnishings,1,786.09,105.09,Consumer,43.341,-89.0095
ORD-2024-10625,2024-10-28,East,Technology,Monitors,7,1828.54,451.71,Consumer,41.8139,-73.77
ORD-2025-10503,2024-10-29,North,Furniture,Bookcases,4,2080.28,284.01,Home Office,41.6939,-86.954
ORD-2024-10910,2024-10-31,South,Office Supplies,Fasteners,8,198.32,31.17,Corporate,33.709,-83.2677
ORD-2023-10627,2024-11-02,South,Technology,Printers,2,1937.56,502.97,Consumer,34.9511,-84.6228
ORD-2023-10486,2024-11-02,South,Furniture,Furnishings,4,910.56,128.6,Corporate,33.0795,-84.1109
ORD-2023-10570,2024-11-04,South,Technology,Laptops,2,762.56,229.74,Consumer,34.9861,-85.256
ORD-2024-11027,2024-11-06,East,Furniture,Bookcases,8,5454.8,1530.58,Consumer,41.0817,-73.6113
ORD-2025-10506,2024-11-06,North,Technology,Laptops,6,742.08,242.95,Consumer,42.5774,-88.7351
ORD-2023-10399,2024-11-06,Central,Office Supplies,Paper,4,151.0,21.74,Corporate,33.4242,-95.5699
ORD-2025-10554,2024-11-07,Central,Office Supplies,Labels,4,578.08,197.2,Corporate,31.8157,-97.5844
ORD-2023-10297,2024-11-12,East,Furniture,Chairs,3,610.8,182.93,Consumer,42.127,-74.9631
ORD-2025-10125,2024-11-12,South,Office Supplies,Paper,7,928.13,210.11,Consumer,34.8122,-84.4112
ORD-2023-10633,2024-11-12,West,Furniture,Bookcases,3,263.22,30.46,Consumer,37.0166,-121.3072
ORD-2025-10845,2024-11-13,East,Furniture,Tables,9,1648.53,542.02,Corporate,40.5487,-73.9615
ORD-2025-10098,2024-11-14,North,Technology,Printers,4,3119.64,737.74,Home Office,41.4558,-87.3509
ORD-2023-10138,2024-11-14,Central,Furniture,Tables,2,351.72,45.76,Corporate,31.7673,-97.1238
ORD-2025-10560,2024-11-15,North,Furniture,Bookcases,9,582.66,186.36,Consumer,43.2863,-88.3554
ORD-2025-10485,2024-11-15,South,Technology,Monitors,5,1183.25,167.68,Consumer,34.2192,-84.9124
ORD-2024-10280,2024-11-15,North,Office Supplies,Labels,7,625.45,182.37,Consumer,42.6985,-88.7372
ORD-2025-10263,2024-11-16,East,Technology,Smartphones,7,4991.42,1552.32,Consumer,42.1223,-74.1446
ORD-2023-10027,2024-11-17,West,Furniture,Furnishings,9,3254.22,344.95,Corporate,36.9831,-123.6989
ORD-2023-11086,2024-11-18,North,Office Supplies,Labels,1,123.6,13.55,Consumer,40.8874,-87.5705
ORD-2023-10219,2024-11-18,South,Furniture,Furnishings,7,2894.64,308.91,Home Office,33.26,-83.4013
ORD-2023-11170,2024-11-19,South,Furniture,Tables,9,675.63,129.51,Corporate,33.5417,-85.1419
ORD-2025-10542,2024-11-19,South,Furniture,Bookcases,2,776.7,217.22,Consumer,34.1004,-83.7677
ORD-2023-10897,2024-11-19,South,Technology,Printers,6,2540.22,763.28,Corporate,32.7501,-85.3851
ORD-2024-10373,2024-11-20,East,Furniture,Furnishings,3,1388.28,317.21,Consumer,39.3228,-73.2968
ORD-2023-10750,2024-11-20,North,Technology,Laptops,3,4375.83,560.53,Home Office,42.3695,-87.7059
ORD-2023-11173,2024-11-20,West,Office Supplies,Fasteners,3,256.02,85.18,Home Office,38.8074,-121.5024
ORD-2024-10376,2024-11-21,West,Office Supplies,Fasteners,7,156.31,24.63,Home Office,38.031,-121.3146
ORD-2025-10701,2024-11-22,North,Office Supplies,Art,6,747.3,152.77,Home Office,40.9956,-88.794
ORD-2025-11022,2024-11-23,Central,Technology,Smartphones,1,522.04,64.54,Consumer,32.0859,-98.1257
ORD-2023-11128,2024-11-27,North,Office Supplies,Storage,2,249.14,62.81,Home Office,41.9716,-86.32
ORD-2023-10342,2024-11-27,Central,Furniture,Tables,9,6922.35,939.39,Consumer,31.3947,-97.9307
ORD-2024-10508,2024-11-28,North,Technology,Smartphones,6,1245.06,253.28,Consumer,41.7347,-86.3282
ORD-2025-10143,2024-11-29,East,Furniture,Bookcases,4,2953.52,375.12,Consumer,40.1613,-73.9843
ORD-2023-10669,2024-11-29,Central,Office Supplies,Binders,3,284.52,75.65,Corporate,31.4014,-97.852
ORD-2023-10417,2024-11-29,East,Furniture,Tables,2,1058.44,127.4,Home Office,42.1727,-72.6106
ORD-2023-10960,2024-11-30,South,Office Supplies,Art,5,630.8,69.97,Corporate,32.2638,-83.0326
ORD-2025-10023,2024-11-30,Central,Office Supplies,Labels,6,625.38,210.91,Corporate,33.1941,-95.6932
ORD-2024-10253,2024-11-30,South,Furniture,Bookcases,6,4063.86,1282.65,Home Office,33.6132,-84.3412
ORD-2023-11017,2024-12-02,North,Office Supplies,Storage,6,740.82,149.79,Corporate,41.8446,-87.1292
ORD-2024-10052,2024-12-03,West,Technology,Smartphones,3,1790.28,528.23,Home Office,36.6939,-123.8295
ORD-2025-10335,2024-12-04,North,Office Supplies,Labels,8,536.88,57.33,Home Office,41.3019,-87.0158
ORD-2023-11143,2024-12-05,South,Furniture,Bookcases,2,1451.76,417.62,Corporate,32.8546,-83.8677
ORD-2024-10967,2024-12-07,East,Office Supplies,Fasteners,4,476.84,84.76,Corporate,42.1225,-75.2243
ORD-2024-10964,2024-12-09,East,Furniture,Tables,9,2102.04,673.43,Consumer,41.2306,-74.1747
ORD-2023-10525,2024-12-09,Central,Technology,Monitors,2,896.64,293.7,Consumer,33.8811,-97.7656
ORD-2024-10550,2024-12-09,East,Technology,Accessories,2,2189.18,448.19,Consumer,41.2907,-72.9917
ORD-2023-11152,2024-12-10,East,Furniture,Furnishings,8,4914.48,1416.98,Consumer,42.0466,-73.4563
ORD-2024-10886,2024-12-10,North,Technology,Monitors,6,3360.3,575.38,Consumer,41.8696,-87.2763
ORD-2023-11071,2024-12-10,Central,Furniture,Tables,8,4617.92,711.31,Home Office,33.8834,-96.5852
ORD-2023-10135,2024-12-10,West,Office Supplies,Storage,3,38.82,5.86,Corporate,36.3661,-121.1266
ORD-2023-11077,2024-12-11,West,Office Supplies,Labels,5,576.45,81.89,Corporate,38.3435,-121.8899
ORD-2024-10832,2024-12-12,East,Technology,Printers,5,746.1,181.88,Home Office,39.8598,-73.5293
ORD-2024-11045,2024-12-13,North,Office Supplies,Binders,3,257.16,67.23,Corporate,41.5597,-87.1761
ORD-2023-10555,2024-12-14,West,Technology,Laptops,9,9941.31,2924.79,Home Office,36.5947,-121.9459
ORD-2023-10465,2024-12-14,East,Office Supplies,Storage,5,385.5,130.14,Consumer,42.211,-75.3614
ORD-2023-10681,2024-12-14,Central,Furniture,Chairs,2,554.42,158.65,Home Office,34.2082,-97.0763
ORD-2023-10978,2024-12-14,South,Office Supplies,Labels,8,1073.76,243.11,Home Office,34.8613,-83.5408
ORD-2025-10731,2024-12-15,East,Furniture,Chairs,4,2364.36,792.82,Consumer,40.9138,-73.2907
ORD-2023-10561,2024-12-17,East,Furniture,Tables,3,911.64,92.78,Corporate,41.8483,-74.2936
ORD-2025-10425,2024-12-18,West,Furniture,Tables,5,3381.15,938.57,Home Office,37.256,-121.9166
ORD-2023-10657,2024-12-19,Central,Office Supplies,Art,5,603.9,167.16,Consumer,33.7002,-96.0101
ORD-2023-10063,2024-12-20,South,Furniture,Furnishings,3,2167.29,323.09,Corporate,34.6424,-84.5813
ORD-2025-10983,2024-12-21,Central,Furniture,Tables,2,205.16,64.86,Consumer,33.7302,-97.9364
ORD-2023-11110,2024-12-22,East,Furniture,Tables,7,1377.67,422.51,Consumer,40.8463,-75.4887
ORD-2025-10908,2024-12-23,Central,Furniture,Furnishings,9,6303.24,1690.86,Consumer,32.2505,-97.1976
ORD-2024-10736,2024-12-24,Central,Furniture,Tables,4,297.44,74.01,Corporate,32.4652,-96.2106
ORD-2023-10771,2024-12-25,West,Furniture,Chairs,6,3922.38,1340.8,Corporate,37.4406,-122.5733
ORD-2023-10099,2024-12-26,Central,Furniture,Tables,7,4850.44,1412.27,Consumer,31.9893,-97.1772
ORD-2024-10661,2024-12-26,West,Office Supplies,Fasteners,6,822.84,196.27,Home Office,36.9567,-123.6998
ORD-2024-10289,2024-12-27,South,Technology,Printers,4,5096.2,1539.78,Corporate,34.0593,-83.8834
ORD-2025-11088,2024-12-27,South,Technology,Smartphones,4,4137.52,426.96,Home Office,34.1075,-84.4975
