Order ID,Order Date,Region,Category,Sub-Category,Quantity,Sales,Profit,Customer Segment
ORD-2025-11097,2024-09-11,North,Furniture,Tables,4,1719.04,589.42,Consumer
ORD-2023-10696,2024-09-14,North,Office Supplies,Storage,9,354.96,122.37,Home Office
ORD-2024-11033,2024-09-14,West,Office Supplies,Paper,2,238.9,25.75,Consumer
ORD-2025-10581,2024-09-15,West,Furniture,Tables,1,179.29,57.03,Corporate
ORD-2025-10185,2024-09-15,East,Office Supplies,Storage,2,277.98,84.81,Consumer
ORD-2024-10706,2024-09-15,South,Technology,Printers,8,11496.24,3792.71,Consumer
ORD-2025-10656,2024-09-16,North,Office Supplies,Fasteners,7,609.21,63.25,Consumer
ORD-2023-10264,2024-09-17,Central,Office Supplies,Paper,2,39.16,7.77,Consumer
ORD-2023-10825,2024-09-18,North,Office Supplies,Labels,2,256.86,76.96,Corporate
ORD-2025-10200,2024-09-19,East,Technology,Smartphones,8,8804.56,1409.21,Corporate
ORD-2024-10133,2024-09-19,Central,Office Supplies,Binders,2,226.44,40.28,Corporate
ORD-2023-11083,2024-09-20,East,Technology,Smartphones,1,1379.34,264.94,Consumer
ORD-2024-10979,2024-09-23,West,Technology,Accessories,5,4824.7,1411.19,Consumer
ORD-2023-10132,2024-09-24,South,Technology,Laptops,7,8070.72,1841.89,Consumer
ORD-2023-10441,2024-09-25,North,Furniture,Tables,6,1681.2,192.12,Consumer
ORD-2025-10329,2024-09-25,North,Office Supplies,Labels,9,278.82,90.0,Corporate
ORD-2024-10454,2024-09-25,South,Furniture,Tables,6,1212.84,423.98,Corporate
ORD-2025-10629,2024-09-25,North,Technology,Smartphones,3,2258.76,430.11,Corporate
ORD-2024-11018,2024-09-25,North,Office Supplies,Fasteners,6,731.1,87.59,Corporate
ORD-2025-11184,2024-09-26,West,Furniture,Tables,1,146.47,30.97,Corporate
ORD-2024-10319,2024-09-27,West,Office Supplies,Labels,2,260.26,57.29,Corporate
ORD-2025-10659,2024-09-30,North,Technology,Printers,5,1349.6,467.61,Corporate
ORD-2024-10217,2024-10-01,East,Furniture,Bookcases,8,4893.76,926.12,Consumer
ORD-2023-10879,2024-10-01,South,Technology,Printers,1,1065.75,267.09,Corporate
ORD-2025-10179,2024-10-02,West,Office Supplies,Paper,1,11.25,1.63,Consumer
ORD-2025-10146,2024-10-03,North,Furniture,Furnishings,6,1835.58,387.39,Home Office
ORD-2023-10102,2024-10-04,East,Office Supplies,Binders,1,102.06,16.11,Consumer
ORD-2023-10636,2024-10-06,South,Furniture,Furnishings,4,1103.52,179.04,Home Office
ORD-2025-10128,2024-10-07,Central,Technology,Laptops,9,8401.59,1712.13,Consumer
ORD-2023-10723,2024-10-07,Central,Technology,Smartphones,3,2495.37,264.25,Consumer
ORD-2025-11007,2024-10-07,North,Furniture,Tables,1,381.8,42.58,Corporate
ORD-2024-10031,2024-10-08,East,Office Supplies,Binders,5,95.3,13.8,Corporate
ORD-2025-10077,2024-10-09,Central,Office Supplies,Labels,5,434.35,115.43,Corporate
ORD-2024-10136,2024-10-10,West,Technology,Printers,5,6534.55,825.65,Consumer
ORD-2023-10468,2024-10-14,South,Furniture,Bookcases,9,1573.92,437.64,Consumer
ORD-2023-10285,2024-10-15,North,Furniture,Furnishings,4,2469.36,539.65,Corporate
ORD-2023-10744,2024-10-15,North,Furniture,Bookcases,2,1377.96,260.64,Consumer
ORD-2025-10494,2024-10-17,South,Technology,Printers,3,3653.94,463.16,Home Office
ORD-2024-10316,2024-10-17,North,Furniture,Furnishings,9,5835.15,1844.44,Corporate
ORD-2025-10320,2024-10-18,North,Technology,Printers,1,255.61,27.5,Consumer
ORD-2023-10444,2024-10-19,North,Furniture,Tables,8,6298.4,1407.66,Home Office
ORD-2024-10238,2024-10-20,North,Furniture,Bookcases,8,4832.48,853.26,Corporate
ORD-2023-10168,2024-10-21,East,Office Supplies,Paper,6,41.52,9.46,Corporate
ORD-2023-11068,2024-10-22,North,Office Supplies,Paper,8,554.88,81.57,Consumer
ORD-2024-10865,2024-10-22,North,Technology,Accessories,6,1037.4,107.07,Consumer
ORD-2025-10704,2024-10-23,East,Furniture,Tables,7,3070.55,335.86,Consumer
ORD-2023-10891,2024-10-23,East,Office Supplies,Art,3,236.85,50.96,Consumer
ORD-2025-10407,2024-10-24,West,Office Supplies,Labels,7,211.75,50.13,Corporate
ORD-2025-10884,2024-10-25,West,Furniture,Chairs,9,1662.66,406.55,Corporate
ORD-2025-11034,2024-10-25,North,Furniture,Chairs,1,277.46,52.9,Consumer
ORD-2024-10139,2024-10-25,West,Technology,Accessories,1,1113.64,369.95,Consumer
ORD-2023-10789,2024-10-26,North,Furniture,Tables,3,2072.4,595.3,Consumer
ORD-2024-10667,2024-10-27,South,Technology,Accessories,3,4045.86,695.04,Corporate
ORD-2024-10892,2024-10-27,East,Technology,Accessories,3,2303.61,711.18,Corporate
ORD-2023-10990,2024-10-27,North,Furniture,Furnishings,1,786.09,105.09,Consumer
ORD-2024-10625,2024-10-28,East,Technology,Monitors,7,1828.54,451.71,Consumer
ORD-2025-10503,2024-10-29,North,Furniture,Bookcases,4,2080.28,284.01,Home Office
ORD-2024-10910,2024-10-31,South,Office Supplies,Fasteners,8,198.32,31.17,Corporate
ORD-2023-10627,2024-11-02,South,Technology,Printers,2,1937.56,502.97,Consumer
ORD-2023-10486,2024-11-02,South,Furniture,Furnishings,4,910.56,128.6,Corporate
ORD-2023-10570,2024-11-04,South,Technology,Laptops,2,762.56,229.74,Consumer
ORD-2024-11027,2024-11-06,East,Furniture,Bookcases,8,5454.8,1530.58,Consumer
ORD-2025-10506,2024-11-06,North,Technology,Laptops,6,742.08,242.95,Consumer
ORD-2023-10399,2024-11-06,Central,Office Supplies,Paper,4,151.0,21.74,Corporate
ORD-2025-10554,2024-11-07,Central,Office Supplies,Labels,4,578.08,197.2,Corporate
ORD-2023-10297,2024-11-12,East,Furniture,Chairs,3,610.8,182.93,Consumer
ORD-2025-10125,2024-11-12,South,Office Supplies,Paper,7,928.13,210.11,Consumer
ORD-2023-10633,2024-11-12,West,Furniture,Bookcases,3,263.22,30.46,Consumer
ORD-2025-10845,2024-11-13,East,Furniture,Tables,9,1648.53,542.02,Corporate
ORD-2025-10098,2024-11-14,North,Technology,Printers,4,3119.64,737.74,Home Office
ORD-2023-10138,2024-11-14,Central,Furniture,Tables,2,351.72,45.76,Corporate
ORD-2025-10560,2024-11-15,North,Furniture,Bookcases,9,582.66,186.36,Consumer
ORD-2025-10485,2024-11-15,South,Technology,Monitors,5,1183.25,167.68,Consumer
ORD-2024-10280,2024-11-15,North,Office Supplies,Labels,7,625.45,182.37,Consumer
ORD-2025-10263,2024-11-16,East,Technology,Smartphones,7,4991.42,1552.32,Consumer
ORD-2023-10027,2024-11-17,West,Furniture,Furnishings,9,3254.22,344.95,Corporate
ORD-2023-11086,2024-11-18,North,Office Supplies,Labels,1,123.6,13.55,Consumer
ORD-2023-10219,2024-11-18,South,Furniture,Furnishings,7,2894.64,308.91,Home Office
ORD-2023-11170,2024-11-19,South,Furniture,Tables,9,675.63,129.51,Corporate
ORD-2025-10542,2024-11-19,South,Furniture,Bookcases,2,776.7,217.22,Consumer
ORD-2023-10897,2024-11-19,South,Technology,Printers,6,2540.22,763.28,Corporate
ORD-2024-10373,2024-11-20,East,Furniture,Furnishings,3,1388.28,317.21,Consumer
ORD-2023-10750,2024-11-20,North,Technology,Laptops,3,4375.83,560.53,Home Office
ORD-2023-11173,2024-11-20,West,Office Supplies,Fasteners,3,256.02,85.18,Home Office
ORD-2024-10376,2024-11-21,West,Office Supplies,Fasteners,7,156.31,24.63,Home Office
ORD-2025-10701,2024-11-22,North,Office Supplies,Art,6,747.3,152.77,Home Office
ORD-2025-11022,2024-11-23,Central,Technology,Smartphones,1,522.04,64.54,Consumer
ORD-2023-11128,2024-11-27,North,Office Supplies,Storage,2,249.14,62.81,Home Office
ORD-2023-10342,2024-11-27,Central,Furniture,Tables,9,6922.35,939.39,Consumer
ORD-2024-10508,2024-11-28,North,Technology,Smartphones,6,1245.06,253.28,Consumer
ORD-2025-10143,2024-11-29,East,Furniture,Bookcases,4,2953.52,375.12,Consumer
ORD-2023-10669,2024-11-29,Central,Office Supplies,Binders,3,284.52,75.65,Corporate
ORD-2023-10417,2024-11-29,East,Furniture,Tables,2,1058.44,127.4,Home Office
ORD-2023-10960,2024-11-30,South,Office Supplies,Art,5,630.8,69.97,Corporate
ORD-2025-10023,2024-11-30,Central,Office Supplies,Labels,6,625.38,210.91,Corporate
ORD-2024-10253,2024-11-30,South,Furniture,Bookcases,6,4063.86,1282.65,Home Office
ORD-2023-11017,2024-12-02,North,Office Supplies,Storage,6,740.82,149.79,Corporate
ORD-2024-10052,2024-12-03,West,Technology,Smartphones,3,1790.28,528.23,Home Office
ORD-2025-10335,2024-12-04,North,Office Supplies,Labels,8,536.88,57.33,Home Office
ORD-2023-11143,2024-12-05,South,Furniture,Bookcases,2,1451.76,417.62,Corporate
ORD-2024-10967,2024-12-07,East,Office Supplies,Fasteners,4,476.84,84.76,Corporate
ORD-2024-10964,2024-12-09,East,Furniture,Tables,9,2102.04,673.43,Consumer
ORD-2023-10525,2024-12-09,Central,Technology,Monitors,2,896.64,293.7,Consumer
ORD-2024-10550,2024-12-09,East,Technology,Accessories,2,2189.18,448.19,Consumer
ORD-2023-11152,2024-12-10,East,Furniture,Furnishings,8,4914.48,1416.98,Consumer
ORD-2024-10886,2024-12-10,North,Technology,Monitors,6,3360.3,575.38,Consumer
ORD-2023-11071,2024-12-10,Central,Furniture,Tables,8,4617.92,711.31,Home Office
ORD-2023-10135,2024-12-10,West,Office Supplies,Storage,3,38.82,5.86,Corporate
ORD-2023-11077,2024-12-11,West,Office Supplies,Labels,5,576.45,81.89,Corporate
ORD-2024-10832,2024-12-12,East,Technology,Printers,5,746.1,181.88,Home Office
ORD-2024-11045,2024-12-13,North,Office Supplies,Binders,3,257.16,67.23,Corporate
ORD-2023-10555,2024-12-14,West,Technology,Laptops,9,9941.31,2924.79,Home Office
ORD-2023-10465,2024-12-14,East,Office Supplies,Storage,5,385.5,130.14,Consumer
ORD-2023-10681,2024-12-14,Central,Furniture,Chairs,2,554.42,158.65,Home Office
ORD-2023-10978,2024-12-14,South,Office Supplies,Labels,8,1073.76,243.11,Home Office
ORD-2025-10731,2024-12-15,East,Furniture,Chairs,4,2364.36,792.82,Consumer
ORD-2023-10561,2024-12-17,East,Furniture,Tables,3,911.64,92.78,Corporate
ORD-2025-10425,2024-12-18,West,Furniture,Tables,5,3381.15,938.57,Home Office
ORD-2023-10657,2024-12-19,Central,Office Supplies,Art,5,603.9,167.16,Consumer
ORD-2023-10063,2024-12-20,South,Furniture,Furnishings,3,2167.29,323.09,Corporate
ORD-2025-10983,2024-12-21,Central,Furniture,Tables,2,205.16,64.86,Consumer
ORD-2023-11110,2024-12-22,East,Furniture,Tables,7,1377.67,422.51,Consumer
ORD-2025-10908,2024-12-23,Central,Furniture,Furnishings,9,6303.24,1690.86,Consumer
ORD-2024-10736,2024-12-24,Central,Furniture,Tables,4,297.44,74.01,Corporate
ORD-2023-10771,2024-12-25,West,Furniture,Chairs,6,3922.38,1340.8,Corporate
ORD-2023-10099,2024-12-26,Central,Furniture,Tables,7,4850.44,1412.27,Consumer
ORD-2024-10661,2024-12-26,West,Office Supplies,Fasteners,6,822.84,196.27,Home Office
ORD-2024-10289,2024-12-27,South,Technology,Printers,4,5096.2,1539.78,Corporate
ORD-2025-11088,2024-12-27,South,Technology,Smartphones,4,4137.52,426.96,Home Office
ORD-2025-11169,2024-12-27,North,Technology,Printers,6,7001.1,1640.67,Corporate
ORD-2023-10384,2024-12-27,West,Furniture,Furnishings,3,624.69,193.91,Consumer
ORD-2023-10396,2024-12-29,North,Technology,Printers,4,4580.96,472.52,Consumer
ORD-2024-10415,2024-12-29,North,Office Supplies,Fasteners,8,709.76,185.67,Consumer
ORD-2023-10054,2024-12-30,North,Technology,Printers,5,4471.75,1337.33,Home Office
ORD-2024-10151,2024-12-30,East,Technology,Smartphones,6,2688.3,630.67,Consumer
ORD-2023-11008,2024-12-31,West,Office Supplies,Paper,9,1203.3,230.99,Consumer
ORD-2023-10510,2025-01-01,West,Technology,Smartphones,2,2426.3,324.97,Consumer
ORD-2025-10518,2025-01-01,South,Office Supplies,Storage,2,80.68,14.24,Home Office
ORD-2024-10442,2025-01-02,South,Furniture,Tables,5,719.7,189.91,Consumer
ORD-2023-10426,2025-01-04,East,Office Supplies,Fasteners,3,335.13,56.56,Corporate
ORD-2023-10951,2025-01-04,West,Furniture,Bookcases,3,1323.93,136.83,Corporate
ORD-2023-10498,2025-01-05,Central,Office Supplies,Paper,1,143.16,22.88,Consumer
ORD-2024-10982,2025-01-05,West,Technology,Smartphones,6,3241.26,794.89,Corporate
ORD-2025-11187,2025-01-07,South,Technology,Printers,9,12009.6,3878.56,Consumer
ORD-2025-10590,2025-01-07,West,Technology,Laptops,8,1685.68,357.15,Consumer
ORD-2025-10677,2025-01-08,North,Technology,Monitors,6,2237.52,686.29,Consumer
ORD-2024-10403,2025-01-08,Central,Furniture,Tables,9,1154.79,279.74,Corporate
ORD-2025-11115,2025-01-08,West,Office Supplies,Labels,3,60.78,14.78,Consumer
ORD-2023-10513,2025-01-09,East,Technology,Printers,3,1155.78,190.89,Corporate
ORD-2023-10324,2025-01-10,Central,Technology,Printers,1,757.17,238.1,Consumer
ORD-2023-10114,2025-01-12,Central,Furniture,Tables,5,2166.7,544.01,Consumer
ORD-2024-11030,2025-01-13,West,Office Supplies,Labels,2,195.42,25.85,Home Office
ORD-2025-10965,2025-01-15,North,Office Supplies,Storage,7,769.86,117.8,Corporate
ORD-2024-10697,2025-01-17,East,Office Supplies,Labels,6,262.5,53.91,Consumer
ORD-2023-10018,2025-01-17,Central,Technology,Monitors,6,7507.62,2445.16,Consumer
ORD-2025-11127,2025-01-17,South,Office Supplies,Storage,1,75.94,14.86,Consumer
ORD-2023-10120,2025-01-18,North,Furniture,Tables,6,1874.1,591.51,Consumer
ORD-2025-10224,2025-01-19,Central,Technology,Accessories,4,701.16,73.99,Home Office
ORD-2025-10674,2025-01-19,South,Technology,Printers,2,2799.44,325.87,Consumer
ORD-2023-11038,2025-01-20,North,Technology,Laptops,3,1113.9,171.14,Consumer
ORD-2024-10445,2025-01-20,East,Office Supplies,Art,2,204.52,62.44,Consumer
ORD-2024-10163,2025-01-21,Central,Office Supplies,Fasteners,6,654.6,111.87,Home Office
ORD-2023-10519,2025-01-21,South,Office Supplies,Labels,5,348.25,96.52,Corporate
ORD-2023-11164,2025-01-22,South,Technology,Smartphones,9,2683.17,860.27,Corporate
ORD-2024-10469,2025-01-23,East,Technology,Smartphones,8,3436.32,768.34,Consumer
ORD-2024-10382,2025-01-23,North,Furniture,Chairs,3,1516.47,185.23,Home Office
ORD-2024-10826,2025-01-24,West,Furniture,Bookcases,4,1835.24,487.01,Corporate
ORD-2023-11035,2025-01-27,South,Technology,Laptops,6,6215.46,2132.88,Corporate
ORD-2023-11119,2025-01-28,North,Technology,Accessories,8,1120.0,288.64,Consumer
ORD-2025-10935,2025-01-28,West,Office Supplies,Labels,4,493.76,167.83,Consumer
ORD-2025-10602,2025-01-28,West,Furniture,Bookcases,1,673.96,135.39,Consumer
ORD-2023-10711,2025-01-28,Central,Furniture,Tables,5,1518.9,507.13,Corporate
ORD-2025-10272,2025-01-28,West,Office Supplies,Art,6,177.72,22.02,Consumer
ORD-2025-10398,2025-01-30,South,Furniture,Chairs,3,1580.16,550.27,Consumer
ORD-2023-10618,2025-01-30,West,Technology,Printers,8,11370.16,3912.73,Consumer
ORD-2023-10939,2025-01-30,West,Office Supplies,Binders,9,637.74,201.43,Home Office
ORD-2023-10360,2025-01-31,North,Technology,Accessories,8,8583.68,1963.88,Home Office
ORD-2024-10883,2025-02-01,North,Office Supplies,Paper,9,306.81,85.53,Consumer
ORD-2023-10579,2025-02-01,North,Technology,Laptops,2,551.62,160.73,Corporate
ORD-2023-10069,2025-02-02,South,Technology,Laptops,7,4470.41,934.31,Consumer
ORD-2024-10589,2025-02-02,North,Technology,Laptops,7,10138.31,3339.42,Corporate
ORD-2023-10492,2025-02-02,North,Office Supplies,Binders,2,210.62,56.57,Corporate
ORD-2024-10169,2025-02-02,South,Furniture,Furnishings,1,677.32,152.81,Consumer
ORD-2024-10157,2025-02-05,Central,Furniture,Chairs,7,1332.38,318.29,Consumer
ORD-2023-10582,2025-02-05,East,Furniture,Chairs,9,1015.56,264.82,Consumer
ORD-2023-10105,2025-02-05,North,Furniture,Furnishings,5,2809.95,446.52,Consumer
ORD-2025-10362,2025-02-07,West,Office Supplies,Labels,8,987.92,102.17,Corporate
ORD-2024-10916,2025-02-07,West,Office Supplies,Labels,1,128.31,26.12,Consumer
ORD-2023-10009,2025-02-08,Central,Office Supplies,Fasteners,5,404.45,63.37,Consumer
ORD-2023-10573,2025-02-09,North,Technology,Laptops,1,482.96,96.55,Corporate
ORD-2025-10551,2025-02-09,South,Office Supplies,Fasteners,6,362.4,38.8,Consumer
ORD-2023-11158,2025-02-10,East,Technology,Printers,8,6711.52,1539.67,Consumer
ORD-2025-10308,2025-02-12,North,Furniture,Chairs,7,3834.67,496.82,Home Office
ORD-2025-10956,2025-02-13,South,Technology,Monitors,2,2014.68,210.71,Home Office
ORD-2024-10046,2025-02-14,West,Furniture,Bookcases,8,1165.44,235.74,Consumer
ORD-2023-10387,2025-02-14,East,Furniture,Chairs,3,313.5,46.95,Home Office
ORD-2024-10040,2025-02-15,North,Technology,Smartphones,1,1265.66,381.02,Consumer
ORD-2023-10759,2025-02-15,South,Furniture,Bookcases,9,2335.59,437.26,Consumer
ORD-2024-11075,2025-02-16,West,Technology,Laptops,4,2923.96,843.28,Consumer
ORD-2024-10928,2025-02-16,South,Office Supplies,Storage,9,288.72,88.87,Corporate
ORD-2024-10856,2025-02-17,North,Technology,Printers,7,9899.47,2982.45,Consumer
ORD-2023-10090,2025-02-18,Central,Technology,Monitors,2,778.42,138.81,Corporate
ORD-2023-11179,2025-02-19,North,Furniture,Chairs,6,2837.4,650.08,Corporate
ORD-2024-10499,2025-02-22,East,Technology,Printers,1,453.97,53.03,Corporate
ORD-2023-10609,2025-02-23,North,Technology,Smartphones,5,7258.65,1410.63,Home Office
ORD-2025-10758,2025-02-23,West,Office Supplies,Binders,3,366.33,107.29,Home Office
ORD-2025-10269,2025-02-23,South,Technology,Monitors,4,3293.12,563.62,Consumer
ORD-2024-10337,2025-02-28,North,Furniture,Bookcases,8,5759.84,1199.26,Corporate
ORD-2025-10326,2025-03-01,West,Office Supplies,Binders,4,472.44,102.95,Corporate
ORD-2024-10067,2025-03-02,North,Office Supplies,Art,3,126.24,22.96,Consumer
ORD-2023-10366,2025-03-02,West,Technology,Accessories,5,2070.7,468.24,Corporate
ORD-2025-10827,2025-03-04,Central,Technology,Smartphones,8,4599.44,1032.8,Consumer
ORD-2023-10642,2025-03-04,West,Technology,Monitors,4,3601.4,658.75,Consumer
ORD-2023-11023,2025-03-04,West,Furniture,Tables,1,794.45,210.34,Consumer
ORD-2023-10108,2025-03-05,East,Technology,Printers,1,936.98,112.9,Consumer
ORD-2023-10453,2025-03-05,South,Furniture,Tables,9,6122.34,639.02,Consumer
ORD-2024-10541,2025-03-05,West,Office Supplies,Binders,1,87.05,28.66,Corporate
ORD-2023-10129,2025-03-06,North,Office Supplies,Paper,5,322.75,98.25,Home Office
ORD-2025-10605,2025-03-07,East,Furniture,Tables,5,2229.1,533.56,Consumer
ORD-2024-10529,2025-03-08,East,Office Supplies,Labels,3,385.44,121.78,Consumer
ORD-2023-10231,2025-03-08,West,Technology,Monitors,5,3255.45,710.86,Consumer
ORD-2025-10593,2025-03-08,North,Technology,Monitors,5,2149.8,598.54,Corporate
ORD-2025-10770,2025-03-08,North,Office Supplies,Storage,7,760.27,194.52,Corporate
ORD-2023-10927,2025-03-10,North,Office Supplies,Labels,1,124.02,19.73,Home Office
ORD-2023-10783,2025-03-10,North,Technology,Monitors,8,3831.68,738.07,Consumer
ORD-2023-10213,2025-03-11,West,Furniture,Tables,3,2367.99,705.24,Consumer
ORD-2024-10331,2025-03-12,South,Technology,Printers,5,1176.85,329.65,Consumer
ORD-2025-10359,2025-03-12,East,Office Supplies,Fasteners,8,108.48,18.22,Consumer
ORD-2023-10654,2025-03-14,East,Furniture,Chairs,8,1861.2,619.62,Home Office
ORD-2024-10994,2025-03-15,Central,Technology,Monitors,6,6963.42,2106.03,Consumer
ORD-2023-10096,2025-03-15,West,Office Supplies,Labels,3,357.78,116.57,Consumer
ORD-2025-11100,2025-03-15,South,Technology,Laptops,1,1402.63,433.74,Home Office
ORD-2025-10971,2025-03-15,East,Office Supplies,Art,1,15.22,2.58,Consumer
ORD-2023-10591,2025-03-16,East,Office Supplies,Labels,8,875.2,109.66,Home Office
ORD-2025-10011,2025-03-16,East,Furniture,Tables,3,565.02,85.08,Consumer
ORD-2024-10676,2025-03-16,West,Technology,Laptops,8,3663.44,700.24,Home Office
ORD-2024-10814,2025-03-16,West,Office Supplies,Paper,6,373.26,111.3,Consumer
ORD-2024-11153,2025-03-17,East,Office Supplies,Labels,4,83.88,23.51,Consumer
ORD-2023-11029,2025-03-17,West,Furniture,Chairs,3,506.67,112.41,Consumer
ORD-2024-10685,2025-03-22,West,Technology,Accessories,6,7176.54,1511.84,Corporate
ORD-2025-10944,2025-03-24,West,Technology,Printers,1,289.69,61.38,Consumer
ORD-2025-10857,2025-03-24,North,Office Supplies,Art,1,84.83,26.0,Corporate
ORD-2025-11121,2025-03-24,North,Furniture,Furnishings,8,5393.44,909.87,Consumer
ORD-2025-10815,2025-03-25,North,Furniture,Tables,1,534.77,170.23,Consumer
ORD-2023-10963,2025-03-25,South,Furniture,Bookcases,6,1477.5,172.49,Consumer
ORD-2025-10488,2025-03-25,North,Technology,Monitors,4,4222.96,1086.08,Consumer
ORD-2023-10834,2025-03-25,North,Office Supplies,Fasteners,1,129.38,28.27,Consumer
ORD-2023-10237,2025-03-26,South,Technology,Printers,5,6355.7,1754.71,Consumer
ORD-2023-10195,2025-03-26,North,Technology,Laptops,5,3207.65,385.38,Consumer
ORD-2025-10215,2025-03-26,East,Technology,Printers,8,10264.48,2040.2,Consumer
ORD-2025-10059,2025-03-26,North,Technology,Monitors,6,1366.98,245.61,Consumer
ORD-2024-11147,2025-03-27,North,Office Supplies,Paper,7,600.39,194.22,Corporate
ORD-2025-11061,2025-03-27,South,Furniture,Chairs,1,567.96,138.07,Home Office
ORD-2024-11021,2025-03-29,South,Furniture,Furnishings,7,506.1,59.69,Corporate
ORD-2024-11012,2025-03-31,South,Technology,Accessories,5,829.45,221.58,Corporate
ORD-2024-10793,2025-03-31,East,Technology,Laptops,6,8156.64,2410.15,Consumer
ORD-2023-10210,2025-04-01,West,Technology,Printers,2,2768.22,659.91,Home Office
ORD-2024-10952,2025-04-02,South,Furniture,Furnishings,7,3621.66,429.55,Consumer
ORD-2024-10547,2025-04-02,East,Technology,Monitors,7,2164.47,719.65,Corporate
ORD-2025-10710,2025-04-02,South,Technology,Printers,8,6441.68,1981.14,Home Office
ORD-2025-10314,2025-04-02,South,Furniture,Furnishings,8,2264.32,517.67,Consumer
ORD-2023-10528,2025-04-03,West,Furniture,Bookcases,8,5691.84,1933.92,Consumer
ORD-2023-10480,2025-04-03,North,Office Supplies,Labels,4,282.68,95.1,Consumer
ORD-2023-11161,2025-04-04,North,Furniture,Tables,4,2044.72,451.08,Corporate
ORD-2025-10860,2025-04-04,Central,Technology,Laptops,7,3765.86,468.89,Consumer
ORD-2024-10394,2025-04-05,East,Furniture,Chairs,8,4699.6,891.35,Consumer
ORD-2023-10540,2025-04-06,North,Office Supplies,Storage,7,549.99,115.7,Consumer
ORD-2024-11087,2025-04-06,North,Office Supplies,Paper,9,805.23,221.2,Home Office
ORD-2024-10277,2025-04-07,North,Technology,Smartphones,2,244.88,83.48,Consumer
ORD-2024-10844,2025-04-07,South,Office Supplies,Labels,8,41.68,8.85,Home Office
ORD-2025-10473,2025-04-08,North,Office Supplies,Paper,9,502.74,154.93,Corporate
ORD-2023-10924,2025-04-10,West,Office Supplies,Art,4,485.28,90.84,Consumer
ORD-2025-10650,2025-04-10,South,Furniture,Tables,7,2463.23,812.89,Corporate
ORD-2024-10322,2025-04-10,Central,Furniture,Furnishings,7,1181.88,136.57,Consumer
ORD-2023-10030,2025-04-11,North,Technology,Laptops,8,4332.08,858.99,Corporate
ORD-2023-10933,2025-04-12,Central,Office Supplies,Storage,7,56.35,6.15,Corporate
ORD-2023-10288,2025-04-13,West,Furniture,Bookcases,7,5348.49,991.97,Consumer
ORD-2023-10153,2025-04-15,North,Furniture,Tables,5,2255.0,709.63,Home Office
ORD-2023-10735,2025-04-15,North,Furniture,Tables,6,1509.9,158.93,Consumer
ORD-2023-10996,2025-04-17,North,Office Supplies,Binders,3,217.5,36.16,Consumer
ORD-2024-10298,2025-04-17,South,Technology,Printers,6,3206.58,640.62,Consumer
ORD-2025-10635,2025-04-17,Central,Technology,Monitors,3,3095.73,691.49,Consumer
ORD-2023-10033,2025-04-20,South,Technology,Smartphones,2,1129.56,333.68,Home Office
ORD-2023-10708,2025-04-22,South,Office Supplies,Labels,1,83.53,21.5,Corporate
ORD-2023-10822,2025-04-23,North,Office Supplies,Art,3,171.12,43.21,Consumer
ORD-2023-10747,2025-04-24,East,Technology,Smartphones,2,2310.56,590.35,Corporate
ORD-2024-10730,2025-04-26,South,Furniture,Bookcases,8,5106.4,1139.87,Corporate
ORD-2024-10619,2025-04-27,East,Office Supplies,Storage,9,464.58,50.48,Home Office
ORD-2025-10896,2025-04-28,North,Technology,Laptops,8,8005.76,1325.97,Corporate
ORD-2024-10385,2025-04-28,South,Furniture,Tables,6,4097.16,881.23,Consumer
ORD-2024-11174,2025-04-29,East,Office Supplies,Labels,8,167.2,40.42,Corporate
ORD-2025-10773,2025-04-30,West,Office Supplies,Art,1,77.9,10.6,Consumer
ORD-2024-10427,2025-04-30,South,Furniture,Bookcases,3,1132.71,244.67,Home Office
ORD-2023-10372,2025-05-01,North,Technology,Monitors,9,3974.31,1357.96,Consumer
ORD-2025-10584,2025-05-02,South,Furniture,Tables,9,5874.93,1788.65,Consumer
ORD-2024-10538,2025-05-02,West,Furniture,Tables,1,455.93,51.62,Consumer
ORD-2025-10290,2025-05-03,East,Office Supplies,Storage,9,56.43,11.03,Corporate
ORD-2024-10976,2025-05-03,East,Technology,Printers,3,3056.04,665.96,Corporate
ORD-2024-10265,2025-05-03,South,Office Supplies,Art,4,280.48,68.55,Corporate
ORD-2024-10148,2025-05-04,West,Office Supplies,Fasteners,2,261.16,26.76,Corporate
ORD-2024-10019,2025-05-06,North,Technology,Printers,1,1003.8,111.82,Corporate
ORD-2023-10594,2025-05-08,North,Office Supplies,Binders,8,970.64,190.51,Corporate
ORD-2023-10000,2025-05-10,Central,Furniture,Furnishings,2,674.82,103.98,Corporate
ORD-2025-10338,2025-05-10,West,Furniture,Furnishings,1,790.02,128.55,Corporate
ORD-2025-10173,2025-05-13,West,Furniture,Furnishings,3,1727.1,256.59,Consumer
ORD-2025-10113,2025-05-13,Central,Technology,Printers,5,4952.35,992.69,Consumer
ORD-2023-10813,2025-05-14,North,Technology,Smartphones,5,5797.5,1060.94,Corporate
ORD-2024-11057,2025-05-15,Central,Technology,Laptops,2,1111.18,137.44,Consumer
ORD-2023-10411,2025-05-16,North,Technology,Laptops,9,7880.13,1374.99,Consumer
ORD-2024-10313,2025-05-16,Central,Office Supplies,Paper,1,105.3,27.94,Home Office
ORD-2024-10511,2025-05-18,Central,Furniture,Tables,9,866.88,245.84,Consumer
